Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR_macro,FPR_macro,Precision_macro,AUC_macro,PR-Curve_macro,Training Time (sec),Inference Time (sec)
acute-nephritis,ProbabilisticRandomForest,4,"{'keep_proba': 0.04948798740778018, 'max_depth': 3, 'n_estimators_': 46}",1,1,0,1,1,1,0.0578176,0.0049951
acute-nephritis,ProbabilisticRandomForest,5,"{'keep_proba': 0.053135403475641545, 'max_depth': 5, 'n_estimators_': 75}",1,1,0,1,1,1,0.1192551,0.0084377
acute-nephritis,ProbabilisticRandomForest,6,"{'keep_proba': 0.04903059876928881, 'max_depth': 4, 'n_estimators_': 18}",1,1,0,1,1,1,0.0282477,0.0022303
acute-nephritis,ProbabilisticRandomForest,7,"{'keep_proba': 0.06409631133702459, 'max_depth': 5, 'n_estimators_': 51}",1,1,0,1,1,1,0.0800736,0.0056584
acute-nephritis,ProbabilisticRandomForest,8,"{'keep_proba': 0.08578083446885594, 'max_depth': 6, 'n_estimators_': 56}",1,1,0,1,1,1,0.0865509,0.0060764
acute-nephritis,ProbabilisticRandomForest,9,"{'keep_proba': 0.06409631133702459, 'max_depth': 5, 'n_estimators_': 51}",1,1,0,1,1,1,0.0809211,0.0057614
analcatdata_asbestos,DNDT,1,"{'cut_count': 7, 'cut_size': 1, 'epochs': 40, 'lr': 0.008676390913688378, 'temprature': 0.651792830802317, 'num_class': 2}",1,1,0,1,0.5,0.614950397,0.2079112,0.0023048
analcatdata_asbestos,DNDT,10,"{'cut_count': 5, 'cut_size': 1, 'epochs': 25, 'lr': 0.04711909406107348, 'temprature': 0.2005736111520246, 'num_class': 2}",0.5,0.533333333,0.466666667,0.533333333,0.5,0.523948413,0.0831883,0.0016151
analcatdata_asbestos,DNDT,2,"{'cut_count': 4, 'cut_size': 1, 'epochs': 48, 'lr': 0.013684817780528043, 'temprature': 0.40790795995947415, 'num_class': 2}",0.555555556,0.575,0.425,0.583333333,0.5,0.548655754,0.1262069,0.0012886
analcatdata_asbestos,DNDT,3,"{'cut_count': 5, 'cut_size': 1, 'epochs': 16, 'lr': 0.025917018560756663, 'temprature': 0.5289357285127876, 'num_class': 2}",0.555555556,0.5,0.5,0.277777778,0.5,0.631200397,0.0534516,0.0017196
analcatdata_asbestos,DNDT,4,"{'cut_count': 4, 'cut_size': 1, 'epochs': 14, 'lr': 0.04300935158279868, 'temprature': 0.6390127194900104, 'num_class': 2}",0,0,1,0,0.4375,0.486458333,0.0381768,0.0013474
analcatdata_asbestos,DNDT,5,"{'cut_count': 4, 'cut_size': 1, 'epochs': 14, 'lr': 0.010939501350323802, 'temprature': 0.5275428364611513, 'num_class': 2}",0.625,0.625,0.375,0.633333333,0.5,0.595238095,0.038398,0.0013162
analcatdata_asbestos,DNDT,6,"{'cut_count': 4, 'cut_size': 1, 'epochs': 63, 'lr': 0.004624006402467705, 'temprature': 0.7349325436778863, 'num_class': 2}",0.625,0.625,0.375,0.633333333,0.5,0.539583333,0.1689204,0.0013287
analcatdata_asbestos,DNDT,7,"{'cut_count': 7, 'cut_size': 1, 'epochs': 15, 'lr': 0.015745660879595894, 'temprature': 0.5801358607138928, 'num_class': 2}",0.5,0.5,0.5,0.5,0.53125,0.617708333,0.0805658,0.0023276
analcatdata_asbestos,DNDT,8,"{'cut_count': 6, 'cut_size': 1, 'epochs': 29, 'lr': 0.009211008420325278, 'temprature': 0.603135355520755, 'num_class': 2}",0.875,0.9,0.1,0.875,0.5,0.547837302,0.1226421,0.0022211
analcatdata_asbestos,DNDT,9,"{'cut_count': 4, 'cut_size': 1, 'epochs': 45, 'lr': 0.044177432341305015, 'temprature': 0.6715368008870946, 'num_class': 2}",0.5,0.4,0.6,0.285714286,0.5,0.547281746,0.1206282,0.0013155
analcatdata_asbestos,LGBMClassifier,1,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.777777778,0.75,0.25,0.857142857,1,1,0.0088576,0.0004266
analcatdata_asbestos,LGBMClassifier,10,"{'learning_rate': 0.4987194012367643, 'max_depth': 6, 'n_estimators': 74, 'reg_lambda': 0.13183035637853835, 'subsample': 0.7635549038733036, 'num_leaves': 37}",0.5,0.533333333,0.466666667,0.533333333,0.666666667,0.70172619,0.0076201,0.0003744
analcatdata_asbestos,LGBMClassifier,2,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.666666667,0.65,0.35,0.666666667,0.825,0.844880952,0.0086605,0.0003869
analcatdata_asbestos,LGBMClassifier,3,"{'learning_rate': 0.570577641092792, 'max_depth': 3, 'n_estimators': 51, 'reg_lambda': 7.27725743177325, 'subsample': 0.7050519794266569, 'num_leaves': 37}",0.888888889,0.9,0.1,0.9,0.95,0.953541667,0.0061369,0.000385
analcatdata_asbestos,LGBMClassifier,4,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",1,1,0,1,1,1,0.0085831,0.0003865
analcatdata_asbestos,LGBMClassifier,5,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.75,0.75,0.25,0.833333333,0.8125,0.8375,0.0098612,0.0004332
analcatdata_asbestos,LGBMClassifier,6,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.625,0.625,0.375,0.633333333,0.6875,0.737797619,0.0100674,0.0004102
analcatdata_asbestos,LGBMClassifier,7,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.5,0.5,0.5,0.25,0.78125,0.789583333,0.0220914,0.0004416
analcatdata_asbestos,LGBMClassifier,8,"{'learning_rate': 0.4987194012367643, 'max_depth': 6, 'n_estimators': 74, 'reg_lambda': 0.13183035637853835, 'subsample': 0.7635549038733036, 'num_leaves': 37}",1,1,0,1,1,1,0.0074179,0.0003688
analcatdata_asbestos,LGBMClassifier,9,"{'learning_rate': 0.2816015479755677, 'max_depth': 3, 'n_estimators': 30, 'reg_lambda': 3.5848152257336405, 'subsample': 0.9395679435990226, 'num_leaves': 37}",0.625,0.7,0.3,0.75,0.833333333,0.844583333,0.0046954,0.0003623
analcatdata_asbestos,PaloBst,1,"{'learning_rate': 0.4706413721840136, 'max_depth': 2, 'n_estimators': 61, 'subsample': 0.5018151536273716, 'distribution': 'bernoulli'}",0.666666667,0.625,0.375,0.8125,0.875,0.877083333,0.0324431,0.0219819
analcatdata_asbestos,PaloBst,10,"{'learning_rate': 0.46250042357773014, 'max_depth': 3, 'n_estimators': 55, 'subsample': 0.5012460144636101, 'distribution': 'bernoulli'}",0.625,0.5,0.5,0.3125,0.666666667,0.739880952,0.0374047,0.0004591
analcatdata_asbestos,PaloBst,2,"{'learning_rate': 0.5562153674089678, 'max_depth': 7, 'n_estimators': 43, 'subsample': 0.5401862561806741, 'distribution': 'bernoulli'}",0.555555556,0.575,0.425,0.583333333,0.625,0.731547619,0.0465769,0.0004826
analcatdata_asbestos,PaloBst,3,"{'learning_rate': 0.402334314692116, 'max_depth': 5, 'n_estimators': 45, 'subsample': 0.5737934645342891, 'distribution': 'bernoulli'}",0.444444444,0.425,0.575,0.416666667,0.55,0.618353175,0.0414606,0.0138077
analcatdata_asbestos,PaloBst,4,"{'learning_rate': 0.1345256704368021, 'max_depth': 4, 'n_estimators': 78, 'subsample': 0.7273505261106861, 'distribution': 'bernoulli'}",0.5,0.5,0.5,0.25,0.8125,0.854166667,0.0569574,0.0005105
analcatdata_asbestos,PaloBst,5,"{'learning_rate': 0.5883197900324809, 'max_depth': 6, 'n_estimators': 70, 'subsample': 0.6330749092539296, 'distribution': 'bernoulli'}",0.5,0.5,0.5,0.5,0.5,0.625,0.1092662,0.1205202
analcatdata_asbestos,PaloBst,6,"{'learning_rate': 0.5983816929790507, 'max_depth': 5, 'n_estimators': 63, 'subsample': 0.567371695995017, 'distribution': 'bernoulli'}",0.5,0.5,0.5,0.25,0.5625,0.608035714,0.0505578,0.0004908
analcatdata_asbestos,PaloBst,7,"{'learning_rate': 0.1345256704368021, 'max_depth': 4, 'n_estimators': 78, 'subsample': 0.7273505261106861, 'distribution': 'bernoulli'}",0.5,0.5,0.5,0.25,0.625,0.708333333,0.0586164,0.001316
analcatdata_asbestos,PaloBst,8,"{'learning_rate': 0.4706413721840136, 'max_depth': 2, 'n_estimators': 61, 'subsample': 0.5018151536273716, 'distribution': 'bernoulli'}",0.625,0.5,0.5,0.3125,0.9,0.91875,0.0323541,0.0009105
analcatdata_asbestos,PaloBst,9,"{'learning_rate': 0.4494358010047833, 'max_depth': 3, 'n_estimators': 69, 'subsample': 0.5863992123337031, 'distribution': 'bernoulli'}",0.75,0.733333333,0.266666667,0.733333333,0.733333333,0.795833333,0.0462873,0.0006148
analcatdata_asbestos,ProbabilisticRandomForest,1,"{'keep_proba': 0.0558305170403903, 'max_depth': 4, 'n_estimators_': 10}",1,1,0,1,1,1,0.0231385,0.0015999
analcatdata_asbestos,ProbabilisticRandomForest,10,"{'keep_proba': 0.07604070776920066, 'max_depth': 4, 'n_estimators_': 38}",0.625,0.633333333,0.366666667,0.625,0.666666667,0.70172619,0.0801419,0.0051467
analcatdata_asbestos,ProbabilisticRandomForest,2,"{'keep_proba': 0.023147664292596622, 'max_depth': 3, 'n_estimators_': 73}",0.555555556,0.575,0.425,0.583333333,0.775,0.795922619,0.0958212,0.0086415
analcatdata_asbestos,ProbabilisticRandomForest,3,"{'keep_proba': 0.04248962465426926, 'max_depth': 6, 'n_estimators_': 74}",0.888888889,0.9,0.1,0.9,0.95,0.953541667,0.2599602,0.0129155
analcatdata_asbestos,ProbabilisticRandomForest,4,"{'keep_proba': 0.03665633170808287, 'max_depth': 6, 'n_estimators_': 73}",1,1,0,1,1,1,0.2645984,0.0130829
analcatdata_asbestos,ProbabilisticRandomForest,5,"{'keep_proba': 0.053135403475641545, 'max_depth': 5, 'n_estimators_': 75}",0.75,0.75,0.25,0.75,0.78125,0.789583333,0.2061605,0.0112294
analcatdata_asbestos,ProbabilisticRandomForest,6,"{'keep_proba': 0.06436099015582845, 'max_depth': 7, 'n_estimators_': 34}",0.75,0.75,0.25,0.75,0.78125,0.813541667,0.1292556,0.0059401
analcatdata_asbestos,ProbabilisticRandomForest,7,"{'keep_proba': 0.07375964585726758, 'max_depth': 5, 'n_estimators_': 16}",0.375,0.375,0.625,0.214285714,0.40625,0.483035714,0.0449149,0.0027323
analcatdata_asbestos,ProbabilisticRandomForest,8,"{'keep_proba': 0.07801646171161662, 'max_depth': 7, 'n_estimators_': 32}",0.875,0.833333333,0.166666667,0.916666667,1,1,0.1231524,0.0056221
analcatdata_asbestos,ProbabilisticRandomForest,9,"{'keep_proba': 0.0554809895276992, 'max_depth': 4, 'n_estimators_': 25}",0.625,0.7,0.3,0.75,0.933333333,0.933055556,0.0524906,0.0037429
analcatdata_boxing1,DNDT,1,"{'cut_count': 7, 'cut_size': 1, 'epochs': 47, 'lr': 0.015432182378048095, 'temprature': 0.7063679499300235, 'num_class': 2}",0.333333333,0.5,0.5,0.166666667,0.5,0.557755005,0.274953,0.0024456
analcatdata_boxing1,DNDT,10,"{'cut_count': 5, 'cut_size': 1, 'epochs': 47, 'lr': 0.0469745499063783, 'temprature': 0.5898821342085989, 'num_class': 2}",0.583333333,0.642857143,0.357142857,0.75,0.5,0.555434962,0.1668279,0.0016446
analcatdata_boxing1,DNDT,2,"{'cut_count': 7, 'cut_size': 1, 'epochs': 19, 'lr': 0.004802454726512818, 'temprature': 0.661974511537119, 'num_class': 2}",0.916666667,0.875,0.125,0.944444444,0.5,0.58004825,0.1105942,0.0023517
analcatdata_boxing1,DNDT,3,"{'cut_count': 5, 'cut_size': 1, 'epochs': 63, 'lr': 0.02650557144842938, 'temprature': 0.06334521129328732, 'num_class': 2}",0.666666667,0.5,0.5,0.333333333,0.265625,0.417013889,0.2199829,0.0016606
analcatdata_boxing1,DNDT,4,"{'cut_count': 5, 'cut_size': 1, 'epochs': 51, 'lr': 0.03506101008660616, 'temprature': 0.7648276091848433, 'num_class': 2}",0.666666667,0.5,0.5,0.333333333,0.5,0.520799513,0.1800468,0.0016365
analcatdata_boxing1,DNDT,5,"{'cut_count': 5, 'cut_size': 1, 'epochs': 62, 'lr': 0.013981898237603754, 'temprature': 0.37445856382947107, 'num_class': 2}",0.583333333,0.4375,0.5625,0.318181818,0.5,0.528810426,0.2161924,0.0016819
analcatdata_boxing1,DNDT,6,"{'cut_count': 5, 'cut_size': 1, 'epochs': 36, 'lr': 0.03641351458454852, 'temprature': 0.3339821274941179, 'num_class': 2}",0.333333333,0.25,0.75,0.25,0.5,0.68357233,0.1259499,0.0016236
analcatdata_boxing1,DNDT,7,"{'cut_count': 7, 'cut_size': 1, 'epochs': 41, 'lr': 0.04090971798122119, 'temprature': 0.012867942731247148, 'num_class': 2}",0.333333333,0.3125,0.6875,0.333333333,0.125,0.337107684,0.2401992,0.0023518
analcatdata_boxing1,DNDT,8,"{'cut_count': 5, 'cut_size': 1, 'epochs': 36, 'lr': 0.028824341513775824, 'temprature': 0.18952968968377357, 'num_class': 2}",0.5,0.375,0.625,0.3,0.5,0.68357233,0.1270358,0.0016491
analcatdata_boxing1,DNDT,9,"{'cut_count': 5, 'cut_size': 1, 'epochs': 43, 'lr': 0.015586575565788503, 'temprature': 0.36688526111352426, 'num_class': 2}",0.75,0.7,0.3,0.85,0.5,0.56171511,0.1524794,0.0016438
analcatdata_boxing1,LGBMClassifier,1,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.666666667,0.5625,0.4375,0.6,0.328125,0.383317551,0.0181322,0.0005329
analcatdata_boxing1,LGBMClassifier,10,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.583333333,0.5,0.5,0.291666667,0.628571429,0.70399531,0.0095411,0.0003894
analcatdata_boxing1,LGBMClassifier,2,"{'learning_rate': 0.10972973150786763, 'max_depth': 7, 'n_estimators': 53, 'reg_lambda': 9.820311108251719, 'subsample': 0.5863992123337031, 'num_leaves': 37}",0.333333333,0.5,0.5,0.166666667,0.8125,0.854166667,0.0068139,0.0003788
analcatdata_boxing1,LGBMClassifier,3,"{'learning_rate': 0.10972973150786763, 'max_depth': 7, 'n_estimators': 53, 'reg_lambda': 9.820311108251719, 'subsample': 0.5863992123337031, 'num_leaves': 37}",0.75,0.6875,0.3125,0.722222222,0.640625,0.662450397,0.0066463,0.0003745
analcatdata_boxing1,LGBMClassifier,4,"{'learning_rate': 0.10972973150786763, 'max_depth': 7, 'n_estimators': 53, 'reg_lambda': 9.820311108251719, 'subsample': 0.5863992123337031, 'num_leaves': 37}",0.833333333,0.75,0.25,0.9,0.9375,0.938293651,0.0065075,0.0003755
analcatdata_boxing1,LGBMClassifier,5,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.916666667,0.875,0.125,0.944444444,0.84375,0.877281746,0.0089664,0.0003877
analcatdata_boxing1,LGBMClassifier,6,"{'learning_rate': 0.41943557630476824, 'max_depth': 4, 'n_estimators': 155, 'reg_lambda': 2.853850210821625, 'subsample': 0.753151591225507, 'num_leaves': 37}",0.666666667,0.5,0.5,0.333333333,0.84375,0.867509921,0.0197149,0.0015933
analcatdata_boxing1,LGBMClassifier,7,"{'learning_rate': 0.3465329901375379, 'max_depth': 4, 'n_estimators': 20, 'reg_lambda': 9.209817283659104, 'subsample': 0.8185170157120633, 'num_leaves': 37}",0.666666667,0.5,0.5,0.333333333,0.703125,0.762202381,0.0046808,0.0010037
analcatdata_boxing1,LGBMClassifier,8,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.583333333,0.4375,0.5625,0.318181818,0.421875,0.474759876,0.0091948,0.0003824
analcatdata_boxing1,LGBMClassifier,9,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.666666667,0.657142857,0.342857143,0.657142857,0.785714286,0.82026644,0.0098667,0.000386
analcatdata_boxing1,PaloBst,1,"{'learning_rate': 0.36715631640405166, 'max_depth': 3, 'n_estimators': 79, 'subsample': 0.5350206665352168, 'distribution': 'bernoulli'}",0.75,0.625,0.375,0.863636364,0.8125,0.805018939,0.0570027,0.0026975
analcatdata_boxing1,PaloBst,10,"{'learning_rate': 0.5053961111832549, 'max_depth': 6, 'n_estimators': 38, 'subsample': 0.6440692051407406, 'distribution': 'bernoulli'}",0.583333333,0.5,0.5,0.291666667,0.842857143,0.872619048,0.0454961,0.0008708
analcatdata_boxing1,PaloBst,2,"{'learning_rate': 0.5479590065164334, 'max_depth': 5, 'n_estimators': 45, 'subsample': 0.5364760317572332, 'distribution': 'bernoulli'}",0.666666667,0.5,0.5,0.333333333,0.84375,0.878754058,0.0451814,0.0097206
analcatdata_boxing1,PaloBst,3,"{'learning_rate': 0.5986847581744086, 'max_depth': 3, 'n_estimators': 63, 'subsample': 0.5836396406277832, 'distribution': 'bernoulli'}",0.666666667,0.5,0.5,0.333333333,0.703125,0.735367063,0.050101,0.0004964
analcatdata_boxing1,PaloBst,4,"{'learning_rate': 0.49185092351243204, 'max_depth': 6, 'n_estimators': 77, 'subsample': 0.6330749092539296, 'distribution': 'bernoulli'}",0.833333333,0.75,0.25,0.9,0.84375,0.875396825,0.0773489,0.015933
analcatdata_boxing1,PaloBst,5,"{'learning_rate': 0.3856123984498906, 'max_depth': 6, 'n_estimators': 70, 'subsample': 0.6108639144228958, 'distribution': 'bernoulli'}",0.75,0.6875,0.3125,0.722222222,0.796875,0.811058126,0.0706344,0.0009719
analcatdata_boxing1,PaloBst,6,"{'learning_rate': 0.1345256704368021, 'max_depth': 4, 'n_estimators': 78, 'subsample': 0.7273505261106861, 'distribution': 'bernoulli'}",0.666666667,0.5,0.5,0.333333333,0.90625,0.916356647,0.0993482,0.1245566
analcatdata_boxing1,PaloBst,7,"{'learning_rate': 0.5914213492392338, 'max_depth': 6, 'n_estimators': 38, 'subsample': 0.5334259513787761, 'distribution': 'bernoulli'}",0.75,0.75,0.25,0.728571429,0.71875,0.694940476,0.0439036,0.0008341
analcatdata_boxing1,PaloBst,8,"{'learning_rate': 0.4454360747399479, 'max_depth': 7, 'n_estimators': 69, 'subsample': 0.5029525178721438, 'distribution': 'bernoulli'}",0.583333333,0.5,0.5,0.5,0.609375,0.571090368,0.0794627,0.0010409
analcatdata_boxing1,PaloBst,9,"{'learning_rate': 0.49185092351243204, 'max_depth': 6, 'n_estimators': 77, 'subsample': 0.6330749092539296, 'distribution': 'bernoulli'}",0.583333333,0.557142857,0.442857143,0.5625,0.457142857,0.51710034,0.0748384,0.0254673
analcatdata_boxing1,ProbabilisticRandomForest,1,"{'keep_proba': 0.09977163007253642, 'max_depth': 7, 'n_estimators_': 33}",0.333333333,0.5,0.5,0.166666667,0.78125,0.808345734,0.1937774,0.007157
analcatdata_boxing1,ProbabilisticRandomForest,10,"{'keep_proba': 0.0425960981372452, 'max_depth': 7, 'n_estimators_': 78}",0.583333333,0.642857143,0.357142857,0.75,0.857142857,0.870544218,0.4802939,0.0178391
analcatdata_boxing1,ProbabilisticRandomForest,2,"{'keep_proba': 0.06436099015582845, 'max_depth': 7, 'n_estimators_': 34}",0.416666667,0.4375,0.5625,0.442857143,0.1875,0.349170274,0.2020634,0.0075044
analcatdata_boxing1,ProbabilisticRandomForest,3,"{'keep_proba': 0.04111992241797195, 'max_depth': 7, 'n_estimators_': 53}",0.333333333,0.375,0.625,0.375,0.5,0.606660354,0.2918911,0.0118423
analcatdata_boxing1,ProbabilisticRandomForest,4,"{'keep_proba': 0.01891430757004448, 'max_depth': 7, 'n_estimators_': 78}",0.583333333,0.5,0.5,0.5,0.46875,0.526417073,0.4422008,0.0178056
analcatdata_boxing1,ProbabilisticRandomForest,5,"{'keep_proba': 0.09399760402267439, 'max_depth': 7, 'n_estimators_': 22}",0.666666667,0.625,0.375,0.625,0.40625,0.414457071,0.1203729,0.0050393
analcatdata_boxing1,ProbabilisticRandomForest,6,"{'keep_proba': 0.09208091341729431, 'max_depth': 7, 'n_estimators_': 50}",0.5,0.375,0.625,0.3,0.0625,0.324111652,0.285908,0.0115377
analcatdata_boxing1,ProbabilisticRandomForest,7,"{'keep_proba': 0.06842287334141069, 'max_depth': 7, 'n_estimators_': 34}",0.416666667,0.375,0.625,0.385714286,0.125,0.334429113,0.2041619,0.0078721
analcatdata_boxing1,ProbabilisticRandomForest,8,"{'keep_proba': 0.06409631133702459, 'max_depth': 5, 'n_estimators_': 51}",0.583333333,0.4375,0.5625,0.318181818,0.375,0.471394751,0.1848331,0.0093053
analcatdata_boxing1,ProbabilisticRandomForest,9,"{'keep_proba': 0.09208091341729431, 'max_depth': 7, 'n_estimators_': 50}",0.583333333,0.5,0.5,0.291666667,0.8,0.793143939,0.2953633,0.0121666
analcatdata_broadwaymult,DNDT,1,"{'cut_count': 5, 'cut_size': 1, 'epochs': 29, 'lr': 0.017150822110271927, 'temprature': 0.020261509869621497, 'num_class': 7}",0.24137931,0.090909091,0.139259259,0.066666667,0.527522848,0.211584857,0.1457017,0.001669
analcatdata_broadwaymult,DNDT,10,"{'cut_count': 5, 'cut_size': 1, 'epochs': 54, 'lr': 0.007886278901306852, 'temprature': 0.7373927175799472, 'num_class': 7}",0.285714286,0.095238095,0.155412088,0.054421769,0.476576236,0.185293583,0.3903063,0.0017688
analcatdata_broadwaymult,DNDT,2,"{'cut_count': 6, 'cut_size': 1, 'epochs': 63, 'lr': 0.008551990485452465, 'temprature': 0.6809581210667099, 'num_class': 7}",0.103448276,0.084415584,0.158835979,0.067927171,0.490365375,0.196513482,0.5367879,0.0020528
analcatdata_broadwaymult,DNDT,3,"{'cut_count': 7, 'cut_size': 1, 'epochs': 57, 'lr': 0.01836508226771821, 'temprature': 0.528575136804569, 'num_class': 7}",0.068965517,0.095238095,0.146316646,0.079831933,0.520676698,0.194553664,0.6421046,0.0024635
analcatdata_broadwaymult,DNDT,4,"{'cut_count': 4, 'cut_size': 1, 'epochs': 55, 'lr': 0.009896501947343804, 'temprature': 0.5843195947297191, 'num_class': 7}",0.137931034,0.19047619,0.137362637,0.040136054,0.44161639,0.195181993,0.1876448,0.0013372
